N, GaussCount, PointsPerGauss, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
19998, 9, 2222, 741.9720750432352, 58898.311353, 754.2741260621588, 2681.048711, 1.0320119109124453, 1249.875, 1064.84317360586, 2678.818563, 0.778188, 0.011271, 1.220316, 764.4579201931956, 4664.03604, 1.0564332376232788, 624.9375, 775.2097674782935, 4659.746534, 1.824377, 0.046537, 2.234887, 774.8473940435688, 1080.210512, 1.080838820030266, 312.46875, 444.56706358370445, 1072.160994, 3.424094, 0.217488, 4.221788, 785.0885915091385, 369.714817, 1.10624045049493, 156.234375, 210.66900446757558, 353.157111, 7.315795, 1.01439, 8.017188, 799.1261743728428, 169.375764, 1.1525507595372302, 78.1171875, 99.36529992703612, 134.173911, 15.161391, 4.542209, 15.27254
19998, 9, 2222, 777.8627874606173, 64776.388554, 792.1209992255899, 4352.442538, 1.0384129610572475, 1249.875, 948.4487252218752, 4348.724523, 0.79579, 0.012123, 1.357463, 802.127998160373, 1313.245516, 1.0601227103323476, 624.9375, 643.3288397808309, 1309.121822, 1.604074, 0.047789, 2.245687, 810.5426435882109, 566.691295, 1.0782772160662173, 312.46875, 347.27870511080505, 558.591281, 3.482654, 0.216316, 4.215707, 823.9011487487587, 252.725107, 1.1108296680212955, 156.234375, 164.62141626580478, 236.096648, 7.341262, 1.002738, 8.040141, 842.2631974673714, 146.932802, 1.1592941834487898, 78.1171875, 87.67978147549094, 111.580448, 15.231373, 4.612771, 15.27836
19998, 9, 2222, 648.075140698129, 65778.3625, 663.1975846684218, 4908.687834, 1.0419037647533071, 1249.875, 1530.060001887181, 4904.899618, 0.853429, 0.01085, 1.686479, 665.8657059276156, 1637.891459, 1.055506026775378, 624.9375, 746.3624260999143, 1632.905509, 1.917592, 0.051116, 2.496697, 678.2082903345727, 745.642885, 1.0910743946240604, 312.46875, 397.9155048794122, 737.110682, 3.554308, 0.220123, 4.483188, 688.3353869451821, 331.930639, 1.121086255864582, 156.234375, 201.07086298954252, 314.979536, 7.38844, 1.001376, 8.264491, 698.1483025283233, 169.887993, 1.1512020547350912, 78.1171875, 98.5048873385978, 134.247609, 15.327753, 4.552097, 15.528509
19998, 9, 2222, 626.9313120942606, 63169.907205, 639.7381933400684, 8565.590162, 1.0376335356014414, 1249.875, 1663.4127146847832, 8562.819062, 0.810228, 0.012543, 1.268606, 645.64855580945, 2188.781422, 1.0502494910154325, 624.9375, 866.8581176258027, 2184.205371, 1.725432, 0.045525, 2.330616, 654.1195196488916, 948.856674, 1.0751598234943094, 312.46875, 441.44227286638227, 940.358505, 3.541023, 0.214472, 4.375146, 664.5287739756095, 363.377026, 1.1099402962497948, 156.234375, 215.05749537823456, 346.645424, 7.280208, 1.000153, 8.17862, 672.0132736685264, 179.942587, 1.1418592631759468, 78.1171875, 104.37104192298668, 144.414745, 15.290763, 4.538112, 15.432829
19998, 9, 2222, 701.533960456698, 66080.371097, 715.150843938085, 4684.618426, 1.0393027032188809, 1249.875, 1369.1430200585328, 4680.362333, 0.792404, 0.012824, 1.395104, 720.8631142063241, 1614.681721, 1.0555348053628848, 624.9375, 716.070960934564, 1610.273664, 1.650462, 0.045906, 2.419171, 735.5194473161537, 674.727142, 1.08676407607574, 312.46875, 383.27437825066977, 666.279468, 3.474078, 0.215133, 4.429177, 744.9544513143774, 305.016872, 1.1161328398735602, 156.234375, 192.83856121989547, 288.329342, 7.266461, 0.992179, 8.201824, 758.4180899036292, 157.246822, 1.1506826036153674, 78.1171875, 93.35961395105404, 121.591491, 15.356848, 4.556776, 15.458047
19998, 9, 2222, 650.6641573931265, 59557.934852, 663.8482495210774, 3960.516072, 1.038063575943204, 1249.875, 1282.274048078257, 3957.909228, 0.728615, 0.011622, 1.60668, 669.8024462547328, 4128.763702, 1.0605348098816176, 624.9375, 736.396714477835, 4124.590033, 1.598405, 0.046587, 2.347087, 679.715712425037, 663.56354, 1.0879213203076352, 312.46875, 368.7238113052065, 655.418191, 3.383188, 0.212057, 4.369646, 690.3447363809391, 309.549383, 1.1178380631263853, 156.234375, 191.2004627174301, 292.462085, 7.396295, 0.98259, 8.144557, 699.0044380717154, 163.205174, 1.1486945079225068, 78.1171875, 95.35805231908758, 127.810812, 15.136655, 4.599886, 15.419475
19998, 9, 2222, 709.3571395139443, 61549.322075, 726.8055075496668, 6502.875434, 1.0426030204076069, 1249.875, 1185.6716912261168, 6500.528528, 0.732362, 0.012323, 1.279998, 731.3544420116814, 1887.79516, 1.0562824093141612, 624.9375, 754.4127657282517, 1883.444109, 1.687802, 0.046988, 2.355322, 736.2948441590415, 706.258508, 1.0708878304912477, 312.46875, 395.10441534287804, 697.983457, 3.503122, 0.216776, 4.314082, 749.5359405578347, 321.377831, 1.108519592734853, 156.234375, 183.96137860529143, 304.634076, 7.316235, 1.009592, 8.114671, 761.011000270606, 152.092708, 1.1431978282433184, 78.1171875, 90.61052652473576, 116.452916, 15.368358, 4.617721, 15.418423
19998, 9, 2222, 692.5645923712873, 58591.763061, 705.1853202405036, 4959.322785, 1.0310883054882245, 1249.875, 1558.2588390171256, 4956.96073, 0.762047, 0.01056, 1.205648, 714.2231234296341, 4279.526608, 1.0556865615855506, 624.9375, 697.1392408219107, 4275.344144, 1.635203, 0.045395, 2.330005, 721.0383668263094, 792.044046, 1.083147978686722, 312.46875, 412.9821791233098, 783.538281, 3.583303, 0.216946, 4.343888, 730.5670466744923, 379.001774, 1.1103089329504972, 156.234375, 218.40302783697706, 362.329884, 7.302599, 1.001586, 8.121463, 743.7370884442353, 167.651403, 1.146821185821528, 78.1171875, 98.30931106507585, 131.922263, 15.426498, 4.597482, 15.401842
19998, 9, 2222, 756.3025976922072, 63165.169841, 773.835635267169, 5533.956739, 1.0371299241595813, 1249.875, 1029.5903235632122, 5530.967389, 0.839041, 0.018113, 1.30242, 781.7709502367943, 1667.363727, 1.0603027555837858, 624.9375, 728.2800773697918, 1662.991507, 1.781357, 0.048742, 2.34885, 789.460386189603, 649.59341, 1.0837500033666994, 312.46875, 371.14000764325783, 641.051098, 3.511507, 0.217398, 4.392188, 802.9041254273325, 271.480871, 1.1131147217352884, 156.234375, 177.06352516359595, 254.7714, 7.255521, 1.011555, 8.179862, 813.2785950670659, 147.920983, 1.154657893027668, 78.1171875, 88.34264976267038, 112.389614, 15.315941, 4.565733, 15.422139
19998, 9, 2222, 745.2252161159995, 66226.526964, 759.8974816200207, 2676.639111, 1.039068768108978, 1249.875, 813.173787929124, 2672.756699, 0.888995, 0.011452, 1.658748, 765.6165665110457, 938.687476, 1.054374144057861, 624.9375, 486.17820405047985, 934.405785, 1.668495, 0.045986, 2.383795, 776.2790074129007, 552.81462, 1.0761748413387318, 312.46875, 330.9138373858632, 544.524951, 3.485309, 0.214101, 4.360078, 789.1016180088627, 258.882131, 1.1081979979449657, 156.234375, 169.96228829760847, 242.210481, 7.276832, 1.002628, 8.201964, 803.4631097479141, 138.869337, 1.1513502706967962, 78.1171875, 82.78512482378609, 103.384946, 15.309629, 4.516801, 15.436055
19998, 9, 2222, 605.2203514326975, 64033.814498, 616.9474321727321, 6150.667411, 1.0439158899919925, 1249.875, 1449.293011911325, 6147.244128, 0.772347, 0.011321, 1.501263, 623.0581291422859, 1702.295233, 1.0597518013487968, 624.9375, 744.9560782984122, 1697.689926, 1.674987, 0.055644, 2.453907, 630.2988627499581, 628.855062, 1.0858787276024797, 312.46875, 368.33468004443665, 620.101825, 3.571711, 0.217317, 4.566764, 640.5761708801292, 289.801982, 1.1113856101137607, 156.234375, 185.38125766473635, 272.869432, 7.394282, 0.980036, 8.327469, 649.8225602768507, 147.723813, 1.1480574585906889, 78.1171875, 88.16108490762716, 111.812162, 15.52365, 4.56968, 15.568163
19998, 9, 2222, 687.6214193059423, 64181.397227, 702.8534861367953, 5099.740173, 1.0395455426612863, 1249.875, 1213.5029292815902, 5096.250334, 0.817802, 0.010861, 1.502024, 708.6136689870909, 1660.424268, 1.0614117859386105, 624.9375, 714.5914889597763, 1655.934578, 1.724219, 0.047929, 2.384387, 717.0015931483649, 790.251318, 1.0814189531291878, 312.46875, 395.40279971623556, 781.95687, 3.506008, 0.216606, 4.371409, 727.1593579748005, 315.164381, 1.110647770286379, 156.234375, 194.58310742034976, 297.993946, 7.643047, 1.015322, 8.259192, 738.7415603818663, 162.192947, 1.1456603276984079, 78.1171875, 95.5096625587686, 126.498593, 15.548396, 4.51092, 15.397173
20000, 10, 2000, 806.127660007216, 70916.86693, 823.1430643571075, 4100.434714, 1.0396965133747136, 1250, 831.3689764478826, 4096.848225, 0.756296, 0.012053, 1.349568, 831.6505682128482, 1602.042187, 1.0601396828159355, 625, 610.4327358521986, 1597.726674, 1.687832, 0.048741, 2.234055, 841.416958228685, 581.281266, 1.0904522280690332, 312.5, 335.0098879137749, 573.185821, 3.423954, 0.216896, 4.271592, 856.3298492757604, 261.324035, 1.1187735412269808, 156.25, 167.0312938493862, 244.764075, 7.194267, 0.997549, 8.080637, 867.1688039113069, 140.344851, 1.152444203797617, 78.125, 84.00423166424416, 104.869617, 15.399587, 4.540806, 15.314007
20000, 10, 2000, 713.5659182495438, 66012.057061, 726.5276966602542, 4374.380412, 1.0349594270801603, 1250, 1163.0738368650548, 4371.991597, 0.749845, 0.011762, 1.275319, 736.8378079640679, 4479.456907, 1.0546693667584734, 625, 887.8617220603668, 4475.32701, 1.620376, 0.04844, 2.285401, 741.6634234108496, 753.996665, 1.074005966995437, 312.5, 395.557241432893, 745.833624, 3.449332, 0.219751, 4.310895, 756.4494158765301, 345.235673, 1.109187207321249, 156.25, 209.17363451209619, 328.691212, 7.2548, 0.990445, 8.089183, 771.6145066770259, 171.491647, 1.1554725497419986, 78.125, 100.4620186314211, 135.909022, 15.459319, 4.542368, 15.339284
20000, 10, 2000, 698.9698530918831, 68677.553575, 714.4948092319682, 5705.884673, 1.0363788344337024, 1250, 1057.280887465578, 5703.077906, 0.74234, 0.011552, 1.422094, 719.0507890576409, 2621.908052, 1.0499249207693906, 625, 830.0060240745244, 2617.325297, 1.715334, 0.045766, 2.289288, 729.4455425617198, 783.694536, 1.082646060843033, 312.5, 416.34852437591275, 775.077715, 3.512089, 0.215844, 4.386898, 736.4414838388475, 343.703453, 1.1054796985254796, 156.25, 209.74780243187294, 327.047543, 7.289846, 0.9983, 8.168281, 751.0990016172436, 176.013868, 1.1442824836293795, 78.125, 100.0238643399664, 140.433907, 15.396993, 4.528293, 15.40125
