N, N, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
600, 600, 178.08454544097185, 22.010145, 192.37605998665094, 0.985517, 1.4027354817702524, 37.5, 25.95187854472196, 0.862436, 0.036499, 0.009077, 0.066665, 200.8914432451129, 0.524713, 1.7297024872435829, 18.75, 8.295330011518528, 0.27197, 0.081693, 0.043151, 0.114535, 198.1314837858081, 0.73662, 1.6700422337715735, 9.375, 4.270172713134681, 0.123251, 0.178044, 0.210624, 0.204212, 192.08040715008974, 1.841881, 1.4758130325730594, 4.6875, 2.3343561746228874, 0.062867, 0.389129, 0.980757, 0.376395, 183.38534901291132, 6.302267, 1.0731776335763639, 2.34375, 1.2464794171986957, 0.03714, 0.890409, 4.621708, 0.706474
600, 600, 177.0377645418048, 22.756634, 190.65317561477423, 3.284894, 1.4070434374124263, 37.5, 30.63290714248323, 3.176972, 0.032601, 0.008857, 0.055263, 198.9220184236765, 0.569087, 1.5591954847277603, 18.75, 11.453711188955307, 0.328576, 0.079579, 0.043973, 0.104025, 199.080790117383, 0.737491, 1.6347449309290478, 9.375, 5.342927568290627, 0.136656, 0.174958, 0.211065, 0.193052, 192.83487513661385, 1.842642, 1.4579038867131968, 4.6875, 2.4550649176752946, 0.06424, 0.382436, 0.9981, 0.366366, 182.79331199079752, 6.210565, 1.0891730828303, 2.34375, 1.268226492981439, 0.038111, 0.88634, 4.538753, 0.700162
600, 600, 176.12721589952707, 25.028761, 190.5293358117342, 0.739446, 1.4098504275152455, 37.5, 12.434830115445887, 0.588432, 0.036669, 0.008957, 0.094246, 195.46680011600256, 0.51754, 1.5246640022975981, 18.75, 8.027297179001161, 0.265938, 0.080822, 0.043381, 0.114344, 197.74802816659212, 0.735468, 1.5724354743543159, 9.375, 4.553501400021746, 0.127499, 0.177463, 0.209001, 0.201658, 190.3288441747427, 1.854324, 1.4197219678136783, 4.6875, 2.3343561746228874, 0.063098, 0.382768, 1.002488, 0.37377, 180.71683755517006, 6.226285, 1.0623483676979082, 2.34375, 1.3284007066770176, 0.038723, 0.886932, 4.549553, 0.705903
600, 600, 177.2684480175376, 23.718616, 190.7995378151536, 0.944509, 1.4229824594155507, 37.5, 24.27189733003994, 0.82726, 0.035867, 0.009147, 0.060163, 195.54370515793562, 0.561331, 1.495708516605641, 18.75, 10.723805294763608, 0.317575, 0.078898, 0.043231, 0.107361, 197.44228845089674, 0.728906, 1.6030039654550226, 9.375, 4.881406047441659, 0.130936, 0.172433, 0.209713, 0.194965, 190.3655283227563, 1.844045, 1.3881095407603703, 4.6875, 2.1203994317109216, 0.060754, 0.381375, 1.001356, 0.365986, 182.1767000630498, 6.246433, 1.0990753263101534, 2.34375, 1.2243461265099833, 0.037711, 0.893353, 4.568098, 0.700382
600, 600, 175.00890520960093, 22.862603, 191.5068750306964, 1.01968, 1.4028778628637335, 37.5, 27.147743920996454, 0.898283, 0.036197, 0.008877, 0.065072, 194.9022692143917, 0.603481, 1.5702318943332498, 18.75, 12.404636230055278, 0.350206, 0.082645, 0.044043, 0.113112, 192.7272982671857, 0.760405, 1.5452836878469958, 9.375, 5.354612497650974, 0.13883, 0.175429, 0.212869, 0.211837, 190.28063710778952, 1.863411, 1.4179308129022388, 4.6875, 2.6538592181952683, 0.066414, 0.383679, 1.009932, 0.371055, 180.02186953276396, 6.2395, 1.0727113636879895, 2.34375, 1.3887803777055607, 0.039624, 0.898122, 4.552529, 0.703899
600, 600, 179.4621816687286, 23.107872, 194.29978423193097, 0.963074, 1.416994107755466, 37.5, 25.391927851189244, 0.847818, 0.036218, 0.008606, 0.059471, 200.6939837858081, 0.562895, 1.5562911982647056, 18.75, 10.253048327204938, 0.316263, 0.082454, 0.044223, 0.10656, 202.36017110571265, 0.748533, 1.6464655414512859, 9.375, 5.5070976929776725, 0.144, 0.178555, 0.209502, 0.195737, 197.646140396595, 1.843935, 1.4573421561782638, 4.6875, 2.4326875570035704, 0.06403, 0.385332, 0.995535, 0.365736, 185.5223355703056, 6.21839, 1.0872543015392335, 2.34375, 1.3746448404951732, 0.039013, 0.909363, 4.520689, 0.697236
600, 600, 177.35102233290672, 24.443184, 193.8837843388319, 0.948618, 1.3961093037089887, 37.5, 21.10094784600919, 0.790381, 0.036759, 0.008957, 0.098705, 199.84881477057934, 0.548838, 1.647574524616492, 18.75, 9.81707695803593, 0.294682, 0.081833, 0.043241, 0.115417, 200.1548072695732, 0.743223, 1.6765385695403834, 9.375, 4.705382556179678, 0.130855, 0.175559, 0.212679, 0.203611, 192.39887911081314, 1.856277, 1.4211853096657354, 4.6875, 2.5147999423413387, 0.064852, 0.383138, 1.000695, 0.374462, 182.05765411257744, 6.26634, 1.112955777463763, 2.34375, 1.2401959270615268, 0.03724, 0.887903, 4.583988, 0.707926
600, 600, 174.50611686706543, 23.792955, 193.97418919205666, 1.384404, 1.4689077914933502, 37.5, 20.642795353343015, 1.204346, 0.035897, 0.008606, 0.117209, 199.24721978604794, 0.521748, 1.63914541440825, 18.75, 8.181534085976786, 0.271659, 0.081012, 0.043592, 0.112701, 197.24451484531164, 0.731701, 1.6078463067038697, 9.375, 4.431774475308959, 0.124132, 0.17666, 0.212528, 0.198832, 189.25128553062677, 1.843103, 1.371689681131519, 4.6875, 2.6272311946229627, 0.066715, 0.382587, 0.990065, 0.371967, 179.87793987989426, 6.280757, 1.076831569390236, 2.34375, 1.2651426549998226, 0.03755, 0.886291, 4.600458, 0.70947
600, 600, 177.8983245640993, 24.056419, 195.44223023205996, 1.019821, 1.4658413766618825, 37.5, 22.04824256034934, 0.886921, 0.035556, 0.008727, 0.07472, 197.09946064651012, 0.566802, 1.5428069340608244, 18.75, 11.121488209767612, 0.323246, 0.07997, 0.043161, 0.107191, 202.23691127449274, 0.738734, 1.6480832959047238, 9.375, 5.3662719834164205, 0.137237, 0.17613, 0.210044, 0.195105, 194.4908800125122, 1.84118, 1.5098651039326443, 4.6875, 2.4803918541230536, 0.065963, 0.382257, 0.994763, 0.365945, 184.1072989553213, 6.279534, 1.1245937878596852, 2.34375, 1.3603624287299323, 0.038833, 0.895818, 4.591021, 0.707175
600, 600, 176.0942541025579, 23.148738, 192.7455326654017, 1.074604, 1.4227299590347529, 37.5, 29.410882339705484, 0.958856, 0.035417, 0.008967, 0.060133, 195.14126413688064, 0.555861, 1.5752082068146, 18.75, 10.216408370851275, 0.305061, 0.080631, 0.043521, 0.114284, 198.58040153607726, 0.7311, 1.658779394165873, 9.375, 4.78441480225116, 0.128881, 0.175488, 0.209974, 0.196719, 191.7801412679255, 1.861387, 1.4338887313047723, 4.6875, 2.6182950082066765, 0.066575, 0.381515, 1.010914, 0.367268, 182.02825121209025, 6.27711, 1.067751230253801, 2.34375, 1.3195495206698382, 0.037841, 0.897101, 4.594107, 0.69901
