N, N, MST_Cost, MST_Runtime, RunType, C199_MFC_Cost, C199_MFC_Completion_Cost, C199_MFC_Runtime, C199_Gamma, C199_Cluster_Size_Mu, C199_Cluster_Size_Sigma, C199_Sub_Clustering_Runtime, C199_Completion_Edges_Runtime, C199_Completion_Runtime, C199_Clustering_Runtime, C199_Find_Reps_Runtime, C199_Pick_Reps_Runtime, C199_Rep_Count, C199_Reps_Cost, C199_Clustering_Dist_Calls, C199_Sub_Clustering_Dist_Calls, C199_MFC_Dist_Calls, C199_Dist_Calls, C99_MFC_Cost, C99_MFC_Completion_Cost, C99_MFC_Runtime, C99_Gamma, C99_Cluster_Size_Mu, C99_Cluster_Size_Sigma, C99_Sub_Clustering_Runtime, C99_Completion_Edges_Runtime, C99_Completion_Runtime, C99_Clustering_Runtime, C99_Find_Reps_Runtime, C99_Pick_Reps_Runtime, C99_Rep_Count, C99_Reps_Cost, C99_Clustering_Dist_Calls, C99_Sub_Clustering_Dist_Calls, C99_MFC_Dist_Calls, C99_Dist_Calls, C49_MFC_Cost, C49_MFC_Completion_Cost, C49_MFC_Runtime, C49_Gamma, C49_Cluster_Size_Mu, C49_Cluster_Size_Sigma, C49_Sub_Clustering_Runtime, C49_Completion_Edges_Runtime, C49_Completion_Runtime, C49_Clustering_Runtime, C49_Find_Reps_Runtime, C49_Pick_Reps_Runtime, C49_Rep_Count, C49_Reps_Cost, C49_Clustering_Dist_Calls, C49_Sub_Clustering_Dist_Calls, C49_MFC_Dist_Calls, C49_Dist_Calls
39774, 39774, 0, 0, fixed_reps_1, 25945.358884632587, 121.87608116865158, 96568.173621, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 22493.290493, 1.462363, 20258.549701, 75.620924, 0, 199, 194.65304565429688, 15790279, 27507271, 14643661, 57941211, 25614.909478127956, 59.51630651950836, 119939.031075, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 10938.902763, 0.296065, 9233.902408, 71.08139, 0, 99, 97.65465545654297, 7835479, 49447198, 7039719, 64322396, 25406.593398571014, 29.045291364192963, 129392.83996400001, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 5353.098482, 0.077736, 4885.003293, 69.060532, 0, 49, 48.17334747314453, 3858079, 62065056, 3429775, 69352910
39774, 39774, 0, 0, fixed_reps_11, 25922.748642921448, 99.2658394575119, 343062.78474800003, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 268239.883272, 1.308114, 20258.549701, 823.793521, 0, 2189, 156.49533081054688, 15790279, 27507271, 161078281, 204375831, 25605.029503047466, 49.63633143901825, 252269.57920200002, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 142541.222398, 0.347551, 9233.902408, 799.258396, 0, 1089, 87.17119598388672, 7835479, 49447198, 77435919, 134718596, 25401.393185198307, 23.845077991485596, 199171.199562, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 74394.928329, 0.097052, 4885.003293, 805.570967, 0, 539, 45.55589294433594, 3858079, 62065056, 37727035, 103650170
39774, 39774, 0, 0, fixed_reps_13, 25919.807852864265, 96.32504940032959, 393582.57166500005, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 318585.448403, 1.276184, 20258.549701, 998.047237, 0, 2587, 152.70701599121094, 15790279, 27507271, 190365205, 233662755, 25604.105116426945, 48.711944818496704, 279433.455656, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 169546.877133, 0.34628, 9233.902408, 957.481386, 0, 1287, 86.24626922607422, 7835479, 49447198, 91515159, 148797836, 25400.9724522233, 23.424345016479492, 211937.41007500002, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 87019.56677, 0.093215, 4885.003293, 947.146876, 0, 637, 45.26984405517578, 3858079, 62065056, 44586487, 110509622
39774, 39774, 0, 0, fixed_reps_15, 25917.0628516078, 93.58004814386368, 435429.330468, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 360303.245857, 1.266004, 20258.549701, 1127.018766, 0, 2985, 147.56155395507812, 15790279, 27507271, 219652129, 262949679, 25603.365925073624, 47.97275346517563, 303359.100741, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 193339.978307, 0.344336, 9233.902408, 1090.027241, 0, 1485, 83.13966369628906, 7835479, 49447198, 105594399, 162877076, 25400.7224522233, 23.174345016479492, 224414.19684400002, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 99360.388162, 0.093345, 4885.003293, 1083.112123, 0, 735, 44.891475677490234, 3858079, 62065056, 51445939, 117369074
39774, 39774, 0, 0, fixed_reps_17, 25916.224218785763, 92.74141532182693, 486870.77072599996, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 411598.746406, 1.281484, 20258.549701, 1272.942995, 0, 3383, 142.19439697265625, 15790279, 27507271, 248939053, 292236603, 25602.494555711746, 47.10138410329819, 326541.92944399995, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 216384.784608, 0.359532, 9233.902408, 1228.034447, 0, 1683, 82.38980102539062, 7835479, 49447198, 119673639, 176956316, 25400.506543159485, 22.95843595266342, 236579.155412, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 111391.63789, 0.087033, 4885.003293, 1216.827275, 0, 833, 44.628761291503906, 3858079, 62065056, 58305391, 124228526
39774, 39774, 0, 0, fixed_reps_19, 25915.011958777905, 91.52915531396866, 531453.213976, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 455997.96483, 1.334332, 20258.549701, 1456.114973, 0, 3781, 137.12075805664062, 15790279, 27507271, 278225977, 321523527, 25601.476794838905, 46.083623230457306, 345771.715027, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 235507.068307, 0.332483, 9233.902408, 1335.56338, 0, 1881, 80.67500305175781, 7835479, 49447198, 133752879, 191035556, 25399.75983262062, 22.211725413799286, 248352.384992, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 123034.39931, 0.0908, 4885.003293, 1347.291668, 0, 931, 43.6964225769043, 3858079, 62065056, 65164843, 131087978
39774, 39774, 0, 0, fixed_reps_21, 25913.660827934742, 90.17802447080612, 577241.4247270001, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 501675.932885, 1.283297, 20258.549701, 1566.408704, 0, 4179, 132.56581115722656, 15790279, 27507271, 307512901, 350810451, 25600.31673538685, 44.92356377840042, 368475.360788, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 258089.386983, 0.343334, 9233.902408, 1456.879614, 0, 2079, 79.60779571533203, 7835479, 49447198, 147832119, 205114796, 25399.379759430885, 21.831652224063873, 260343.810275, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 134893.786864, 0.08533, 4885.003293, 1479.334867, 0, 1029, 43.2780876159668, 3858079, 62065056, 72024295, 137947430
39774, 39774, 0, 0, fixed_reps_23, 25912.17393773794, 88.69113427400589, 627565.116203, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 551793.395204, 1.309446, 20258.549701, 1772.611712, 0, 4577, 127.85775756835938, 15790279, 27507271, 336799825, 380097375, 25598.577994465828, 43.18482285737991, 391947.382592, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 281428.721507, 0.345679, 9233.902408, 1589.564549, 0, 2277, 78.32555389404297, 7835479, 49447198, 161911359, 219194036, 25399.3260076046, 21.777900397777557, 271857.418425, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 146275.96595, 0.089107, 4885.003293, 1610.760154, 0, 1127, 41.87092590332031, 3858079, 62065056, 78883747, 144806882
39774, 39774, 0, 0, fixed_reps_25, 25911.484753847122, 88.00195038318634, 668788.516918, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 592881.431591, 1.523658, 20258.549701, 1907.761828, 0, 4975, 124.89923858642578, 15790279, 27507271, 366086749, 409384299, 25598.153630793095, 42.760459184646606, 415179.472881, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 304530.027308, 0.349496, 9233.902408, 1720.34522, 0, 2475, 75.41445922851562, 7835479, 49447198, 175990599, 233273276, 25399.061049759388, 21.51294255256653, 284113.084827, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 158391.775638, 0.089268, 4885.003293, 1750.616707, 0, 1225, 41.49043273925781, 3858079, 62065056, 85743199, 151666334
39774, 39774, 0, 0, fixed_reps_27, 25910.773209929466, 87.2904064655304, 705711.2842730001, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 629703.93825, 1.336827, 20258.549701, 2008.209355, 0, 5373, 120.81566619873047, 15790279, 27507271, 395373673, 438671223, 25597.613226771355, 42.22005516290665, 437796.390376, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 327012.19608, 0.349616, 9233.902408, 1855.093823, 0, 2673, 74.73949432373047, 7835479, 49447198, 190069839, 247352516, 25398.903559684753, 21.355452477931976, 295946.600983, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 170089.739281, 0.087434, 4885.003293, 1886.171054, 0, 1323, 40.97343826293945, 3858079, 62065056, 92602651, 158525786
